$Lewiston met year 2017 YC 06/22/22,,,,,,
",,,",,,,,,
Julian Date,Air Temp,Dewpoint Temp,Wind Speed,Wind Direction,Cloud Cover,Short radiation
4.583,3.24,-1.12,7,3.019419606,0,267.89
4.625,4.35,-1.22,6,3.543018382,0,173.98
4.667,2.12,-2.02,3,3.176499239,0,104.95
4.708,1.01,-2.73,4,3.787364477,0,5
4.75,0.46,-1.92,2,2.583087293,0,0
4.792,-0.1,-1.51,2,5.358160804,0,0
4.833,-1.21,-1.7,4,5.654866776,0,0
4.875,-1.21,-1.45,3,5.462880559,0,0
4.917,-0.65,-0.89,4,6.283185307,0,0
4.958,-1.21,-1.58,0,1.361356817,0,0
5,-1.76,-2.25,3,0.20943951,0,0
5.042,-2.32,-2.81,0,5.724679947,0,0
5.083,-1.76,-2.12,4,2.129301687,0,0
5.125,-2.32,-2.81,3,1.134464014,0,0
5.167,-2.88,-3.49,0,4.15388362,0,0
5.208,-2.88,-3.49,3,5.340707511,0,0
5.25,-3.43,-4.04,2,5.253441049,0,0
5.292,-3.99,-4.72,1,5.777039824,0,0
5.333,-2.88,-4,2,5.585053606,0,24.99
5.375,-2.88,-4.13,0,5.375614096,0,86
5.417,1.01,-1.71,0,4.276056667,0,160.97
5.458,2.68,-2.23,3,5.218534463,0,429.14
5.5,6.01,-3.08,2,2.28638132,0,429.2
5.542,5.46,-4.11,3,0.715584993,0,429.27
5.583,5.46,-2.36,3,3.281218994,0,373.89
5.625,3.79,-7.92,7,1.064650844,0,273.94
5.667,1.01,-8.74,6,0.959931089,0,112.97
5.708,0.46,-8.23,4,0.261799388,0,6.04
5.75,-0.1,-6.95,6,0.488692191,0,0
5.792,-0.65,-5.75,9,0.20943951,0,0
5.833,-1.21,-6.65,6,0.436332313,0,0
5.875,-1.21,-7.8,9,0.698131701,0,0
5.917,-2.88,-5.36,5,0.052359878,0,0
5.958,-2.88,-6.89,4,5.916666164,0,0
6,-4.54,-7.28,3,4.485496178,0,0
6.042,-4.54,-6.99,1,1.850049007,0,0
6.083,-4.54,-7.28,2,5.881759579,0,0
6.125,-6.76,-7.47,5,5.654866776,0,0
6.167,-5.65,-6.37,3,5.707226654,0,0
6.208,-6.21,-7.05,5,5.602506899,0,0
6.25,-6.21,-7.17,3,6.143558967,0,0
6.292,-6.76,-7.72,3,6.126105675,0,0
6.333,-6.21,-7.3,4,6.23082543,0,31.96
6.375,-5.1,-6.58,4,6.126105675,0,112.97
6.417,-0.65,-2.6,0,5.567600314,0,272.89
6.458,-0.1,-2.63,3,6.108652382,0,342.86
6.5,1.57,-2.55,3,5.707226654,0,402.83
6.542,4.35,-2.94,3,6.021385919,0,355.87
6.583,3.24,-4.91,4,5.864306287,0,235.93
6.625,2.68,-5.44,3,5.846852994,0,124.01
6.667,2.12,-5.26,4,5.637413484,0,67.99
6.708,2.12,-4.6,3,5.742133239,0,5
6.75,1.57,-3.29,3,5.724679947,0,0
6.792,2.12,-3.96,4,0.977384381,0,0
6.833,1.01,-2.38,5,6.265732015,0,0
6.875,2.68,-3.43,6,0.715584993,0,0
6.917,2.12,-2.96,3,2.111848395,0,0
6.958,-0.1,-0.47,8,5.724679947,0,0
7,0.46,0.18,8,5.969026042,4,0
7.042,0.46,0.32,8,6.056292504,4,0
7.083,0.46,0.32,5,0.157079633,4,0
7.125,1.01,0.87,5,6.056292504,4,0
7.167,1.01,0.87,6,0.366519143,4,0
7.208,1.01,0.87,4,0.104719755,4,0
7.25,1.57,1.43,4,0.383972435,4,0
7.292,1.01,1,5,6.248278722,4,0
7.333,1.57,1.56,5,0.104719755,4,0
7.375,1.57,1.56,7,6.23082543,4,3.02
7.417,2.12,1.98,5,0.296705973,4,23.01
7.458,2.12,1.98,6,5.899212872,4,28.01
7.5,2.12,1.98,4,5.899212872,4,48
7.542,2.68,2.54,5,5.846852994,4,89.03
7.583,2.68,2.4,5,5.707226654,4,109.95
7.625,2.68,2.4,4,5.811946409,4,91
7.667,2.12,1.98,3,5.829399702,4,33.01
7.708,2.12,2.11,5,5.619960191,4,3.95
7.75,2.68,2.67,5,5.689773362,4,0
7.792,2.12,2.11,6,5.567600314,4,0
7.833,2.68,2.67,3,5.759586532,4,0
7.875,2.68,2.67,4,5.358160804,4,0
7.917,2.68,2.67,8,5.567600314,4,0
7.958,3.24,3.23,7,5.619960191,4,0
8,3.24,3.23,10,5.637413484,7,0
8.042,3.24,3.23,9,5.480333851,7,0
8.083,3.79,3.78,5,5.515240436,7,0
8.125,3.79,3.78,5,5.515240436,7,0
8.167,6.01,6,5,5.235987756,7,0
8.208,5.46,5.45,7,5.550147021,7,0
8.25,6.01,6,6,5.585053606,7,0
8.292,8.79,8.78,5,2.844886681,7,0
8.333,8.79,8.78,7,2.722713633,7,1.98
8.375,9.35,9.34,11,2.792526803,7,6.97
8.417,8.24,7.94,9,2.321287905,7,13.95
8.458,9.35,8.75,12,2.775073511,7,23.01
8.5,9.35,8.9,14,2.792526803,7,23.01
8.542,9.35,9.34,8,2.565634,7,24.99
8.583,9.9,9.89,5,2.268928028,7,56.02
8.625,9.9,9.6,3,1.919862177,7,44.98
8.667,9.35,9.05,3,2.635447171,7,26.96
8.708,9.35,9.2,6,2.565634,7,6.04
8.75,8.79,8.64,3,2.303834613,7,0
8.792,8.24,7.79,4,2.984513021,7,0
8.833,8.24,7.79,4,3.368485456,7,0
8.875,7.68,7.38,3,3.141592654,7,0
8.917,7.12,6.53,4,1.518436449,7,0
8.958,7.12,5.11,7,4.29350996,7,0
9,5.46,3.95,8,3.630284844,5,0
9.042,4.9,3.71,6,3.577924967,5,0
9.083,4.35,3.77,6,2.722713633,5,0
9.125,3.79,3.78,5,2.338741198,5,0
9.167,3.24,2.22,9,3.926990817,5,0
9.208,2.68,1.66,7,3.438298626,5,0
9.25,2.68,1.66,6,3.490658504,5,0
9.292,2.12,1.26,5,2.478367538,5,0
9.333,2.68,1.66,3,2.14675498,5,16.97
9.375,3.24,1.92,4,2.49582083,5,49.05
9.417,2.68,2.4,7,2.42600766,5,54.04
9.458,2.68,2.54,9,2.530727415,5,74.96
9.5,2.68,2.4,9,2.635447171,5,61.95
9.542,2.68,2.4,7,2.827433388,5,56.95
9.583,2.68,2.54,6,2.583087293,5,23.94
9.625,2.68,2.54,4,3.752457892,5,23.01
9.667,2.68,2.67,4,3.176499239,5,16.97
9.708,2.68,2.67,4,3.420845334,5,1.05
9.75,2.68,2.67,6,2.792526803,5,0
9.792,2.68,2.67,6,2.862339973,5,0
9.833,2.68,2.67,8,2.443460953,5,0
9.875,2.68,2.67,6.333333333,2.507456359,5,0
9.917,2.68,2.67,4.666666667,2.571451764,5,0
9.958,2.68,2.67,3,2.635447171,5,0
10,2.68,2.67,2,2.792526803,8,0
10.042,3.24,3.23,4,2.321287905,8,0
10.083,3.24,3.23,4,2.21656815,8,0
10.125,3.79,3.78,4,2.879793266,8,0
10.167,3.24,3.23,4,2.897246558,8,0
10.208,3.24,3.23,3,5.811946409,8,0
10.25,2.12,2.11,5,5.759586532,8,0
10.292,2.12,2.11,3,5.794493117,8,0
10.333,2.12,2.11,6,5.689773362,8,1.98
10.375,2.68,2.67,1,5.567600314,8,10
10.417,2.68,2.67,4,5.707226654,8,13.95
10.458,2.12,2.11,8,5.724679947,8,18.01
10.5,2.12,2.11,6,5.689773362,8,18.94
10.542,2.12,2.11,7,5.654866776,8,28.01
10.583,2.68,2.67,9,5.358160804,8,18.94
10.625,4.35,4.34,6,5.794493117,8,57.99
10.667,4.9,4.89,2,4.188790205,8,16.97
10.708,4.9,4.89,5,2.024581932,8,5
10.75,4.9,4.89,4,2.059488517,8,0
10.792,5.46,5.45,4,2.28638132,8,0
10.833,4.9,4.89,6,2.49582083,8,0
10.875,4.9,4.61,5,2.687807048,8,0
10.917,3.79,3.36,7,3.473205211,8,0
10.958,3.79,3.78,7,2.14675498,8,0
11,4.35,3.77,10,2.652900463,0,0
11.042,3.79,3.21,7,3.700098014,0,0
11.083,3.79,2.77,11,4.049163865,0,0
11.125,3.24,2.07,11,4.15388362,0,0
11.167,3.24,1.76,11,3.438298626,0,0
11.208,2.68,1.36,8,3.577924967,0,0
11.25,2.68,1.05,9,4.01425728,0,0
11.292,2.68,0.74,11,4.08407045,0,0
11.333,2.68,0.42,10,4.01425728,0,13.02
11.375,4.35,0.86,8,3.420845334,0,94.95
11.417,5.46,0.63,9,3.420845334,0,324.84
11.458,6.57,0.47,9,3.176499239,0,439.49
11.5,6.57,0.69,5,3.071779484,0,388.88
11.542,7.68,1.31,6,2.548180708,0,439.65
11.583,7.68,0.42,6,3.595378259,0,401.9
11.625,7.12,-0.57,5,3.176499239,0,228.96
11.667,4.9,-0.5,3,3.351032164,0,114.94
11.708,4.35,0.68,4,3.106686069,0,10
11.75,3.24,1.92,2,3.752457892,0,0
11.792,2.12,1.4,2,6.056292504,0,0
11.833,2.12,1.69,3,2.408554368,0,0
11.875,2.68,2.11,3,2.897246558,0,0
11.917,1.01,0.73,2,5.131268001,0,0
11.958,1.01,0.87,0,5.305800926,0,0
12,1.01,1,4,5.742133239,0,0
12.042,1.01,1,3,0.401425728,0,0
12.083,1.01,1,4,0.191986218,0,0
12.125,1.01,1,5,6.126105675,0,0
12.167,0.46,0.45,3,0.383972435,0,0
12.208,-0.1,-0.22,3,0.157079633,0,0
12.25,-0.65,-0.89,5,0.331612558,0,0
12.292,-1.21,-1.7,3,6.021385919,0,0
12.333,-0.65,-1.27,0,4.991641661,0,19.99
12.375,2.12,0.35,1,5.689773362,0,141.91
12.417,2.68,0.74,4,5.515240436,0,254.88
12.458,4.35,0.32,5,6.091199089,0,416.89
12.5,7.68,1.1,3,6.056292504,0,441.58
12.542,9.35,-0.53,4,0.296705973,0,430.84
12.583,8.24,-2.68,8,0.27925268,0,383.88
12.625,8.24,-2.97,7,0.296705973,0,279.86
12.667,7.12,-3.13,6,0.698131701,0,125.98
12.708,5.46,-2.84,10,0.820304748,0,6.97
12.75,4.35,-2.06,9,0.558505361,0,0
12.792,3.79,-2.38,14,0.959931089,0,0
12.833,3.24,-2.49,12,0.977384381,0,0
12.875,2.68,-3.43,7,0.994837674,0,0
12.917,2.68,-3.85,5,0.331612558,0,0
12.958,2.12,-3.76,5,0.558505361,0,0
13,2.12,-3.35,5,0.680678408,0,0
13.042,1.57,-3.29,6,0.802851456,0,0
13.083,1.01,-3.27,5,0.27925268,0,0
13.125,0.46,-3.27,7,0.174532925,0,0
13.167,1.01,-2.73,10,0.785398163,0,0
13.208,1.01,-3.64,10,0.733038286,0,0
13.25,-1.76,-2.37,4,6.021385919,0,0
13.292,-2.32,-2.68,2,0.174532925,0,0
13.333,-2.32,-2.68,1,2.321287905,0,16.97
13.375,1.57,-1.5,4,6.16101226,0,206.88
13.417,4.35,-1.43,3,5.846852994,0,325.89
13.458,7.68,-0.28,3,0.06981317,0,416.89
13.5,9.35,0.01,3,0.907571211,0,443.67
13.542,10.46,0.77,3,2.338741198,0,443.76
13.583,11.57,-2.24,3,0.27925268,0,391.9
13.625,11.01,-1.72,3,0.925024504,0,269.87
13.667,8.24,-1.55,5,2.181661565,0,84.96
13.708,7.12,-1.05,3,0.087266463,0,13.95
13.75,5.46,0.24,4,5.829399702,0,0
13.792,5.46,-0.58,5,0.925024504,0,0
13.833,3.24,-0.04,6,6.003932627,0,0
13.875,5.46,-1.22,7,0.401425728,0,0
13.917,5.46,-2.13,13,0.785398163,0,0
13.958,4.9,-2.2,7,0.837758041,0,0
14,4.35,-1.85,5,0.401425728,0,0
14.042,2.12,-0.79,3,1.396263402,0,0
14.083,2.12,-0.96,3,1.012290966,0,0
14.125,1.01,-0.75,0,5.864306287,0,0
14.167,0.46,-0.83,2,5.672320069,0,0
14.208,0.46,-0.39,3,5.654866776,0,0
14.25,-0.1,-0.98,2,5.986479334,0,0
14.292,-0.1,-1.11,4,5.724679947,0,0
14.333,1.57,-0.35,2,6.265732015,0,43.93
14.375,-0.1,-0.98,5,2.129301687,0,179.91
14.417,5.46,1.02,3,5.969026042,0,324.84
14.458,8.24,1.18,1,0.244346095,0,416.89
14.5,9.9,0.25,2,6.056292504,0,445.83
14.542,11.01,1,2,1.8675023,0,445.93
14.583,11.01,3.08,2,1.919862177,0,390.86
14.625,11.57,2.85,1,2.932153143,0,285.91
14.667,9.35,1.03,3,3.892084232,0,126.91
14.708,7.12,-0.34,1,1.029744259,0,6.04
14.75,6.57,-0.4,3,5.532693729,0,0
14.792,4.35,-0.63,6,5.689773362,0,0
14.833,4.35,0.13,1,2.408554368,0,0
14.875,4.35,0.13,3,5.585053606,0,0
14.917,3.79,0.14,2,5.846852994,0,0
14.958,2.68,0.09,3,5.532693729,0,0
15,2.12,0.19,4,5.270894341,0,0
15.042,1.57,-0.04,2,5.916666164,0,0
15.083,1.57,0.11,3,5.689773362,0,0
15.125,1.01,0.3,3,5.515240436,0,0
15.167,-0.65,-0.89,1,6.248278722,0,0
15.208,-1.21,-1.45,1,2.303834613,0,0
15.25,-1.21,-1.45,1,1.8675023,0,0
15.292,-0.65,-0.89,2,1.518436449,0,0
15.333,-0.65,-0.89,1,2.07694181,0,14.99
15.375,1.01,0.45,2,1.082104136,0,92.98
15.417,1.57,0.71,4,2.094395102,0,221.87
15.458,6.01,4.34,1,6.038839212,0,399.8
15.5,7.12,3.91,4,1.972222055,0,448.08
15.542,9.35,4.57,4,1.93731547,0,448.18
15.583,9.9,3.86,3,2.059488517,0,391.9
15.625,10.46,3.95,3,1.989675347,0,289.86
15.667,9.35,1.28,2,0.610865238,0,132.96
15.708,7.68,1.74,1,1.431169987,0,13.02
15.75,6.01,1.55,1,2.268928028,0,0
15.792,6.01,0.77,1,3.717551307,0,0
15.833,5.46,0.83,2,3.385938749,0,0
15.875,4.35,1.04,2,5.742133239,0,0
15.917,3.79,1.34,2,5.026548246,0,0
15.958,2.68,0.58,2,4.921828491,0,0
16,2.68,1.66,6,5.707226654,0,0
16.042,3.24,-0.04,5,5.585053606,0,0
16.083,2.12,-0.96,1,0.907571211,0,0
16.125,-0.1,-0.47,1,2.565634,0,0
16.167,-0.1,-0.34,2,5.270894341,0,0
16.208,-0.65,-1.02,2,2.059488517,0,0
16.25,-0.65,-0.89,2,2.234021443,0,0
16.292,-0.65,-0.89,5,2.21656815,0,0
16.333,-0.65,-1.14,3,2.07694181,0,26.03
16.375,2.68,1.51,3,1.832595715,0,187.93
16.417,4.9,2.6,3,5.358160804,0,312.87
16.458,8.24,3.5,3,1.8675023,0,416.89
16.5,10.46,3.73,2,1.361356817,0,450.4
16.542,12.68,3.09,1,6.265732015,0,450.5
16.583,13.79,2.98,1,1.151917306,0,393.88
16.625,15.46,2.95,1,1.605702912,0,287.88
16.667,12.68,-1.61,3,5.689773362,0,144
16.708,10.46,1.04,2,1.954768762,0,13.02
16.75,9.35,0.01,0,2.111848395,0,0
16.792,8.24,0.24,4,5.462880559,0,0
16.833,6.57,0.47,4,5.724679947,0,0
16.875,6.57,0.47,3,5.532693729,0,0
16.917,5.46,-0.17,4,5.707226654,0,0
16.958,4.35,0.13,4,5.218534463,0,0
17,4.35,0.5,0,5.044001538,0,0
17.042,4.35,-1.22,2,4.694935688,0,0
17.083,3.24,-0.75,1,0.925024504,0,0
17.125,2.68,-0.42,3,5.410520681,0,0
17.167,1.01,-0.59,5,5.759586532,0,0
17.208,0.46,-0.98,8,5.585053606,0,0
17.25,1.01,-0.14,6,5.497787144,0,0
17.292,1.01,-1.71,3,1.832595715,0,1.05
17.333,2.68,-2.42,3,5.410520681,0,13.95
17.375,2.12,-0.13,4,2.373647783,0,94.02
17.417,4.9,0.67,3,3.612831552,0,109.95
17.458,9.35,0.78,2,5.811946409,0,279.86
17.5,9.35,0.27,2,5.585053606,0,353.9
17.542,8.79,-0.51,3,5.916666164,0,224.89
17.583,8.24,-0.76,3,0.401425728,0,101
17.625,8.24,-0.5,2,1.692969374,0,62.99
17.667,7.68,-1.54,4,0.837758041,0,29.99
17.708,7.12,-2.05,4,5.759586532,0,5
17.75,6.57,0.69,4,5.829399702,0,0
17.792,6.01,1.16,4,6.021385919,0,0
17.833,4.35,2.06,5,5.567600314,0,0
17.875,3.79,3.21,7,5.724679947,0,0
17.917,2.68,2.25,7,5.619960191,0,0
17.958,2.68,2.54,7,5.707226654,0,0
18,2.68,2.54,9,5.742133239,9,0
18.042,2.68,2.67,8,5.637413484,9,0
18.083,2.68,2.67,6,5.672320069,9,0
18.125,2.12,2.11,5,5.585053606,9,0
18.167,2.12,2.11,5,5.654866776,9,0
18.208,2.12,2.11,7,5.585053606,9,0
18.25,2.12,2.11,6,5.654866776,9,0
18.292,1.57,1.56,7,5.811946409,9,0
18.333,1.57,1.56,6,6.038839212,9,1.98
18.375,2.12,2.11,5,5.811946409,9,5
18.417,2.12,2.11,4,6.178465552,9,11.04
18.458,2.12,2.11,7,5.567600314,9,8.02
18.5,2.12,2.11,5,5.811946409,9,13.02
18.542,2.12,2.11,6,5.672320069,9,10
18.583,1.57,1.56,6,5.672320069,9,8.95
18.625,2.12,2.11,5,5.707226654,9,5
18.667,2.12,2.11,5,2.967059728,9,3.02
18.708,2.12,2.11,3,3.054326191,9,0
18.75,2.12,2.11,7,5.619960191,9,0
18.792,1.94,1.93,6.666666667,5.608324662,9,0
18.833,1.75,1.74,6.333333333,5.596689135,9,0
18.875,1.57,1.56,6,5.585053606,9,0
18.917,1.57,1.56,0,5.427973974,9,0
18.958,1.64,1.63,0,5.270894341,9,0.1
19,1.71,1.7,0,5.113814708,0,0.21
19.042,1.78,1.77,0,4.956735076,0,0.31
19.083,1.85,1.84,0,4.799655443,0,0.42
19.125,1.92,1.91,0,4.64257581,0,0.52
19.167,1.99,1.98,0,4.485496178,0,0.63
19.208,2.05,2.04,0,4.328416545,0,0.73
19.25,2.12,2.11,0,4.171336912,0,0.84
19.292,2.12,2.11,0,5.183627878,0,0.94
19.333,2.12,2.11,0,6.195918845,0,1.05
19.375,2.68,2.67,0,4.520402763,0,10
19.417,4.07,3.71,0,3.49938515,0,22.49
19.458,5.46,4.72,0,2.478367538,0,34.98
19.5,6.57,4.57,3,2.967059728,0,261.85
19.542,7.12,4.6,5,2.740166926,0,457.94
19.583,7.12,3.73,6,3.176499239,0,396.9
19.625,5.46,3.47,3,4.398229715,0,132.96
19.667,4.9,4.02,4,2.600540585,0,71.01
19.708,4.35,4.21,5,2.443460953,0,11.97
19.75,4.35,3.62,4,3.211405824,0,0
19.792,3.79,3.21,4,4.101523742,0,0
19.833,3.79,3.36,3,2.705260341,0,0
19.875,3.24,3.1,1,4.118977035,0,0
19.917,3.24,3.1,4,5.532693729,0,0
19.958,2.68,2.67,4,5.532693729,0,0
20,2.12,2.11,3,5.846852994,6,0
20.042,2.12,2.11,4,6.091199089,6,0
20.083,2.12,2.11,6,5.585053606,6,0
20.125,2.12,2.11,5,5.707226654,6,0
20.167,2.12,2.11,3,2.07694181,6,0
20.208,2.12,2.11,4,5.742133239,6,0
20.25,2.12,2.11,3,5.742133239,6,0
20.292,1.57,1.56,4,5.393067389,6,0
20.333,1.57,1.56,4,5.445427266,6,1.05
20.375,2.12,2.11,0,5.358160804,6,8.95
20.417,3.24,2.96,0,0.06981317,6,10
20.458,3.79,2.77,0,1.378810109,6,18.01
20.5,7.12,4.26,2,5.794493117,6,53
20.542,3.24,2.52,4,3.141592654,6,102.97
20.583,3.24,2.67,1,3.595378259,6,82.98
20.625,3.79,3.06,3,3.368485456,6,97.98
20.667,3.24,2.96,4,2.949606436,6,91
20.708,3.24,3.23,4,3.490658504,6,16.97
20.75,3.24,3.23,2,3.647738137,6,0
20.792,2.68,2.67,3,3.385938749,6,0
20.833,3.24,3.23,4,3.595378259,6,0
20.875,2.68,2.67,5,3.054326191,6,0
20.917,2.68,2.67,6,2.460914245,6,0
20.958,2.68,2.4,5,2.844886681,6,0
21,2.68,2.25,8,2.652900463,1,0
21.042,2.68,2.54,5,2.879793266,1,0
21.083,2.12,2.11,7,2.670353756,1,0
21.125,2.12,2.11,4,3.595378259,1,0
21.167,2.12,2.11,3,4.15388362,1,0
21.208,2.12,2.11,6,2.775073511,1,0
21.25,2.12,2.11,5,2.967059728,1,0
21.292,2.12,2.11,8,2.548180708,1,0
21.333,2.12,2.11,8,2.42600766,1,6.04
21.375,2.68,2.67,6,2.460914245,1,29.99
21.417,5.46,3.8,7,2.775073511,1,206.88
21.458,5.46,3.8,8,2.722713633,1,223.96
21.5,6.01,3.85,6,2.914699851,1,207.92
21.542,6.01,4.01,5,2.949606436,1,187.93
21.583,5.46,4.11,6,2.234021443,1,132.96
21.625,5.46,3.64,6,2.164208272,1,96
21.667,5.46,3.8,0,4.258603375,1,59.97
21.708,4.35,4.06,4,2.094395102,1,13.02
21.75,4.35,3.92,8,2.617993878,1,0
21.792,4.35,4.21,3,2.548180708,1,0
21.833,4.35,3.47,8,2.530727415,1,0
21.875,3.24,2.81,5,2.111848395,1,0
21.917,3.24,2.67,6,1.623156204,1,0
21.958,2.12,1.98,3,6.021385919,1,0
22,2.12,2.11,3,1.658062789,5,0
22.042,2.12,2.11,4,5.881759579,5,0
22.083,2.68,2.67,7,2.460914245,5,0
22.125,2.4,2.39,5.5,2.897246558,5,0
22.167,2.12,2.11,4,3.333578871,5,0
22.208,2.12,2.11,5,2.757620218,5,0
22.25,2.12,2.11,3,2.984513021,5,0
22.292,2.12,2.11,4,2.879793266,5,0
22.333,2.12,2.11,3,2.775073511,5,3.02
22.375,3.24,2.96,0,3.926990817,5,13.95
22.417,6.01,3.18,3,3.892084232,5,44.98
22.458,6.57,3.37,2,1.343903524,5,56.95
22.5,4.9,3.56,4,5.759586532,5,91.93
22.542,4.9,3.24,3,0.663225116,5,171.89
22.583,5.46,3.15,3,2.181661565,5,172.94
22.625,4.35,3.92,2,4.031710572,5,89.03
22.667,3.24,2.81,3,3.159045946,5,59.04
22.708,2.68,1.81,3,5.550147021,5,6.97
22.75,2.68,1.81,5,4.328416545,5,0
22.792,2.12,1.11,3,3.071779484,5,0
22.833,2.12,1.26,3,2.583087293,5,0
22.875,2.12,1.26,5,2.583087293,5,0
22.917,2.12,0.66,5,2.827433388,5,0
22.958,2.12,1.55,4,3.630284844,5,0
23,1.01,0.87,4,2.897246558,0,0
23.042,1.01,0.87,3,3.403392041,0,0
23.083,0.46,0.18,3,4.206243497,0,0
23.125,0.46,0.18,4,2.809980096,0,0
23.167,0.46,0.04,3,3.036872898,0,0
23.208,-0.1,-0.22,3,5.567600314,0,0
23.25,0.46,0.32,0,4.50294947,0,0
23.292,0.46,0.32,3,5.707226654,0,0
23.333,1.01,0.87,2,5.550147021,0,11.97
23.375,3.79,2.92,0,2.565634,0,59.97
23.417,4.9,2.43,0,3.141592654,0,167.94
23.458,4.35,2.54,2,2.094395102,0,170.96
23.5,3.79,1.99,5,2.181661565,0,209.9
23.542,3.79,1.67,3,2.199114858,0,149
23.583,6.01,2.47,5,2.07694181,0,215.94
23.625,4.35,2.22,5,1.291543646,0,201.88
23.667,3.79,2.61,5,2.21656815,0,82.98
23.708,2.12,1.55,3,1.93731547,0,18.01
23.75,2.12,1.84,2,5.986479334,0,0
23.792,2.12,1.98,5,5.707226654,0,0
