Constituent,Julian_day,Depth,Elevation,Seg_52 ,Elevation,
Temperature,    75.500,   101.511,   611.877,       6.445,
Temperature,    75.500,   102.511,   610.877,       6.445,
Temperature,    75.500,   103.511,   609.877,       6.445,
Temperature,    75.500,   104.511,   608.877,       6.445,
Temperature,    75.500,   105.511,   607.877,       6.445,
Temperature,    75.500,   106.511,   606.877,       6.445,
Temperature,    75.500,   107.511,   605.877,       6.445,
Temperature,    75.500,   108.511,   604.877,       6.445,
Temperature,    75.500,   109.511,   603.877,       6.445,
Temperature,    75.500,   110.511,   602.877,       6.445,
Temperature,    75.500,   111.511,   601.877,       6.445,
Temperature,    75.500,   112.511,   600.877,       6.445,
Temperature,    75.500,   113.511,   599.877,       6.445,
Temperature,    75.500,   114.511,   598.877,       6.445,
Temperature,    75.500,   115.511,   597.877,       6.445,
Temperature,    75.500,   116.511,   596.877,       6.445,
Temperature,    75.500,   117.511,   595.877,       6.445,
Temperature,    75.500,   118.511,   594.877,       6.445,
Temperature,    75.500,   119.511,   593.877,       6.445,
Temperature,    75.500,   120.511,   592.877,       6.445,
Temperature,    75.500,   121.511,   591.877,       6.445,
Temperature,    75.500,   122.511,   590.877,       6.445,
Temperature,    95.500,     0.853,   717.230,       9.801,
Temperature,    95.500,     2.207,   715.877,       9.707,
Temperature,    95.500,     3.207,   714.877,       9.649,
Temperature,    95.500,     4.207,   713.877,       9.528,
Temperature,    95.500,     5.207,   712.877,       9.407,
Temperature,    95.500,     6.207,   711.877,       9.325,
Temperature,    95.500,     7.207,   710.877,       9.278,
Temperature,    95.500,     8.207,   709.877,       9.264,
Temperature,    95.500,     9.207,   708.877,       9.225,
Temperature,    95.500,    10.207,   707.877,       9.080,
Temperature,    95.500,    11.207,   706.877,       8.856,
Temperature,    95.500,    12.207,   705.877,       8.656,
Temperature,    95.500,    13.207,   704.877,       8.524,
Temperature,    95.500,    14.207,   703.877,       8.432,
Temperature,    95.500,    15.207,   702.877,       8.345,
Temperature,    95.500,    16.207,   701.877,       8.248,
Temperature,    95.500,    17.207,   700.877,       8.124,
Temperature,    95.500,    18.207,   699.877,       7.960,
Temperature,    95.500,    19.207,   698.877,       7.764,
Temperature,    95.500,    20.207,   697.877,       7.538,
Temperature,    95.500,    21.207,   696.877,       7.290,
Temperature,    95.500,    22.207,   695.877,       7.065,
Temperature,    95.500,    23.207,   694.877,       6.905,
Temperature,    95.500,    24.207,   693.877,       6.806,
Temperature,    95.500,    25.207,   692.877,       6.746,
Temperature,    95.500,    26.207,   691.877,       6.705,
Temperature,    95.500,    27.207,   690.877,       6.674,
Temperature,    95.500,    28.207,   689.877,       6.649,
Temperature,    95.500,    29.207,   688.877,       6.630,
Temperature,    95.500,    30.207,   687.877,       6.614,
Temperature,    95.500,    31.207,   686.877,       6.602,
Temperature,    95.500,    32.207,   685.877,       6.592,
Temperature,    95.500,    33.207,   684.877,       6.585,
Temperature,    95.500,    34.207,   683.877,       6.579,
Temperature,    95.500,    35.207,   682.877,       6.574,
Temperature,    95.500,    36.207,   681.877,       6.570,
Temperature,    95.500,    37.207,   680.877,       6.566,
Temperature,    95.500,    38.207,   679.877,       6.562,
Temperature,    95.500,    39.207,   678.877,       6.558,
Temperature,    95.500,    40.207,   677.877,       6.554,
Temperature,    95.500,    41.207,   676.877,       6.551,
Temperature,    95.500,    42.207,   675.877,       6.547,
Temperature,    95.500,    43.207,   674.877,       6.544,
Temperature,    95.500,    44.207,   673.877,       6.541,
Temperature,    95.500,    45.207,   672.877,       6.537,
Temperature,    95.500,    46.207,   671.877,       6.534,
Temperature,    95.500,    47.207,   670.877,       6.531,
Temperature,    95.500,    48.207,   669.877,       6.528,
Temperature,    95.500,    49.207,   668.877,       6.524,
Temperature,    95.500,    50.207,   667.877,       6.521,
Temperature,    95.500,    51.207,   666.877,       6.518,
Temperature,    95.500,    52.207,   665.877,       6.515,
Temperature,    95.500,    53.207,   664.877,       6.512,
Temperature,    95.500,    54.207,   663.877,       6.509,
Temperature,    95.500,    55.207,   662.877,       6.506,
Temperature,    95.500,    56.207,   661.877,       6.503,
Temperature,    95.500,    57.207,   660.877,       6.500,
Temperature,    95.500,    58.207,   659.877,       6.497,
Temperature,    95.500,    59.207,   658.877,       6.494,
Temperature,    95.500,    60.207,   657.877,       6.491,
Temperature,    95.500,    61.207,   656.877,       6.487,
Temperature,    95.500,    62.207,   655.877,       6.484,
Temperature,    95.500,    63.207,   654.877,       6.481,
Temperature,    95.500,    64.207,   653.877,       6.478,
Temperature,    95.500,    65.207,   652.877,       6.475,
Temperature,    95.500,    66.207,   651.877,       6.472,
Temperature,    95.500,    67.207,   650.877,       6.469,
Temperature,    95.500,    68.207,   649.877,       6.466,
Temperature,    95.500,    69.207,   648.877,       6.463,
Temperature,    95.500,    70.207,   647.877,       6.460,
Temperature,    95.500,    71.207,   646.877,       6.457,
Temperature,    95.500,    72.207,   645.877,       6.455,
Temperature,    95.500,    73.207,   644.877,       6.452,
Temperature,    95.500,    74.207,   643.877,       6.450,
Temperature,    95.500,    75.207,   642.877,       6.447,
Temperature,    95.500,    76.207,   641.877,       6.445,
Temperature,    95.500,    77.207,   640.877,       6.444,
Temperature,    95.500,    78.207,   639.877,       6.442,
Temperature,    95.500,    79.207,   638.877,       6.441,
Temperature,    95.500,    80.207,   637.877,       6.439,
Temperature,    95.500,    81.207,   636.877,       6.438,
Temperature,    95.500,    82.207,   635.877,       6.437,
Temperature,    95.500,    83.207,   634.877,       6.436,
Temperature,    95.500,    84.207,   633.877,       6.435,
Temperature,    95.500,    85.207,   632.877,       6.435,
Temperature,    95.500,    86.207,   631.877,       6.434,
Temperature,    95.500,    87.207,   630.877,       6.434,
Temperature,    95.500,    88.207,   629.877,       6.433,
Temperature,    95.500,    89.207,   628.877,       6.433,
Temperature,    95.500,    90.207,   627.877,       6.432,
Temperature,    95.500,    91.207,   626.877,       6.432,
Temperature,    95.500,    92.207,   625.877,       6.432,
Temperature,    95.500,    93.207,   624.877,       6.431,
Temperature,    95.500,    94.207,   623.877,       6.431,
Temperature,    95.500,    95.207,   622.877,       6.430,
Temperature,    95.500,    96.207,   621.877,       6.430,
Temperature,    95.500,    97.207,   620.877,       6.429,
Temperature,    95.500,    98.207,   619.877,       6.429,
Temperature,    95.500,    99.207,   618.877,       6.429,
Temperature,    95.500,   100.207,   617.877,       6.428,
Temperature,    95.500,   101.207,   616.877,       6.428,
Temperature,    95.500,   102.207,   615.877,       6.427,
Temperature,    95.500,   103.207,   614.877,       6.426,
Temperature,    95.500,   104.207,   613.877,       6.426,
Temperature,    95.500,   105.207,   612.877,       6.425,
Temperature,    95.500,   106.207,   611.877,       6.424,
Temperature,    95.500,   107.207,   610.877,       6.423,
Temperature,    95.500,   108.207,   609.877,       6.421,
Temperature,    95.500,   109.207,   608.877,       6.420,
Temperature,    95.500,   110.207,   607.877,       6.419,
Temperature,    95.500,   111.207,   606.877,       6.418,
Temperature,    95.500,   112.207,   605.877,       6.416,
Temperature,    95.500,   113.207,   604.877,       6.415,
Temperature,    95.500,   114.207,   603.877,       6.413,
Temperature,    95.500,   115.207,   602.877,       6.411,
Temperature,    95.500,   116.207,   601.877,       6.409,
Temperature,    95.500,   117.207,   600.877,       6.409,
Temperature,    95.500,   118.207,   599.877,       6.409,
Temperature,    95.500,   119.207,   598.877,       6.409,
Temperature,    95.500,   120.207,   597.877,       6.409,
Temperature,    95.500,   121.207,   596.877,       6.409,
Temperature,    95.500,   122.207,   595.877,       6.409,
Temperature,    95.500,   123.207,   594.877,       6.409,
Temperature,    95.500,   124.207,   593.877,       6.409,
Temperature,    95.500,   125.207,   592.877,       6.409,
Temperature,    95.500,   126.207,   591.877,       6.409,
Temperature,    95.500,   127.207,   590.877,       6.409,
Temperature,   123.500,     0.806,   719.183,      15.061,
Temperature,   123.500,     2.113,   717.877,      14.822,
Temperature,   123.500,     3.113,   716.877,      14.620,
Temperature,   123.500,     4.113,   715.877,      14.445,
Temperature,   123.500,     5.113,   714.877,      14.337,
Temperature,   123.500,     6.113,   713.877,      14.327,
Temperature,   123.500,     7.113,   712.877,      14.327,
Temperature,   123.500,     8.113,   711.877,      14.098,
Temperature,   123.500,     9.113,   710.877,      12.310,
Temperature,   123.500,    10.113,   709.877,      10.554,
Temperature,   123.500,    11.113,   708.877,       9.707,
Temperature,   123.500,    12.113,   707.877,       9.332,
Temperature,   123.500,    13.113,   706.877,       9.075,
Temperature,   123.500,    14.113,   705.877,       8.856,
Temperature,   123.500,    15.113,   704.877,       8.664,
Temperature,   123.500,    16.113,   703.877,       8.499,
Temperature,   123.500,    17.113,   702.877,       8.360,
Temperature,   123.500,    18.113,   701.877,       8.243,
Temperature,   123.500,    19.113,   700.877,       8.140,
Temperature,   123.500,    20.113,   699.877,       8.045,
Temperature,   123.500,    21.113,   698.877,       7.956,
Temperature,   123.500,    22.113,   697.877,       7.873,
Temperature,   123.500,    23.113,   696.877,       7.797,
Temperature,   123.500,    24.113,   695.877,       7.726,
Temperature,   123.500,    25.113,   694.877,       7.655,
Temperature,   123.500,    26.113,   693.877,       7.584,
Temperature,   123.500,    27.113,   692.877,       7.512,
Temperature,   123.500,    28.113,   691.877,       7.440,
Temperature,   123.500,    29.113,   690.877,       7.369,
Temperature,   123.500,    30.113,   689.877,       7.301,
Temperature,   123.500,    31.113,   688.877,       7.234,
Temperature,   123.500,    32.113,   687.877,       7.170,
Temperature,   123.500,    33.113,   686.877,       7.107,
Temperature,   123.500,    34.113,   685.877,       7.046,
Temperature,   123.500,    35.113,   684.877,       6.989,
Temperature,   123.500,    36.113,   683.877,       6.937,
Temperature,   123.500,    37.113,   682.877,       6.886,
Temperature,   123.500,    38.113,   681.877,       6.843,
Temperature,   123.500,    39.113,   680.877,       6.805,
Temperature,   123.500,    40.113,   679.877,       6.770,
Temperature,   123.500,    41.113,   678.877,       6.739,
Temperature,   123.500,    42.113,   677.877,       6.711,
Temperature,   123.500,    43.113,   676.877,       6.688,
Temperature,   123.500,    44.113,   675.877,       6.667,
Temperature,   123.500,    45.113,   674.877,       6.650,
Temperature,   123.500,    46.113,   673.877,       6.635,
Temperature,   123.500,    47.113,   672.877,       6.623,
Temperature,   123.500,    48.113,   671.877,       6.612,
Temperature,   123.500,    49.113,   670.877,       6.603,
Temperature,   123.500,    50.113,   669.877,       6.595,
Temperature,   123.500,    51.113,   668.877,       6.588,
Temperature,   123.500,    52.113,   667.877,       6.582,
Temperature,   123.500,    53.113,   666.877,       6.576,
Temperature,   123.500,    54.113,   665.877,       6.571,
Temperature,   123.500,    55.113,   664.877,       6.566,
Temperature,   123.500,    56.113,   663.877,       6.562,
Temperature,   123.500,    57.113,   662.877,       6.558,
Temperature,   123.500,    58.113,   661.877,       6.555,
Temperature,   123.500,    59.113,   660.877,       6.552,
Temperature,   123.500,    60.113,   659.877,       6.549,
Temperature,   123.500,    61.113,   658.877,       6.547,
Temperature,   123.500,    62.113,   657.877,       6.544,
Temperature,   123.500,    63.113,   656.877,       6.542,
Temperature,   123.500,    64.113,   655.877,       6.541,
Temperature,   123.500,    65.113,   654.877,       6.539,
Temperature,   123.500,    66.113,   653.877,       6.537,
Temperature,   123.500,    67.113,   652.877,       6.535,
Temperature,   123.500,    68.113,   651.877,       6.534,
Temperature,   123.500,    69.113,   650.877,       6.532,
Temperature,   123.500,    70.113,   649.877,       6.531,
Temperature,   123.500,    71.113,   648.877,       6.530,
Temperature,   123.500,    72.113,   647.877,       6.528,
Temperature,   123.500,    73.113,   646.877,       6.527,
Temperature,   123.500,    74.113,   645.877,       6.525,
Temperature,   123.500,    75.113,   644.877,       6.524,
Temperature,   123.500,    76.113,   643.877,       6.523,
Temperature,   123.500,    77.113,   642.877,       6.521,
Temperature,   123.500,    78.113,   641.877,       6.520,
Temperature,   123.500,    79.113,   640.877,       6.519,
Temperature,   123.500,    80.113,   639.877,       6.517,
Temperature,   123.500,    81.113,   638.877,       6.516,
Temperature,   123.500,    82.113,   637.877,       6.515,
Temperature,   123.500,    83.113,   636.877,       6.513,
Temperature,   123.500,    84.113,   635.877,       6.512,
Temperature,   123.500,    85.113,   634.877,       6.511,
Temperature,   123.500,    86.113,   633.877,       6.510,
Temperature,   123.500,    87.113,   632.877,       6.509,
Temperature,   123.500,    88.113,   631.877,       6.508,
Temperature,   123.500,    89.113,   630.877,       6.507,
Temperature,   123.500,    90.113,   629.877,       6.506,
Temperature,   123.500,    91.113,   628.877,       6.505,
Temperature,   123.500,    92.113,   627.877,       6.504,
Temperature,   123.500,    93.113,   626.877,       6.503,
Temperature,   123.500,    94.113,   625.877,       6.501,
Temperature,   123.500,    95.113,   624.877,       6.500,
Temperature,   123.500,    96.113,   623.877,       6.499,
Temperature,   123.500,    97.113,   622.877,       6.498,
Temperature,   123.500,    98.113,   621.877,       6.497,
Temperature,   123.500,    99.113,   620.877,       6.496,
Temperature,   123.500,   100.113,   619.877,       6.495,
Temperature,   123.500,   101.113,   618.877,       6.494,
Temperature,   123.500,   102.113,   617.877,       6.493,
Temperature,   123.500,   103.113,   616.877,       6.492,
Temperature,   123.500,   104.113,   615.877,       6.491,
Temperature,   123.500,   105.113,   614.877,       6.490,
Temperature,   123.500,   106.113,   613.877,       6.489,
Temperature,   123.500,   107.113,   612.877,       6.488,
Temperature,   123.500,   108.113,   611.877,       6.487,
Temperature,   123.500,   109.113,   610.877,       6.485,
Temperature,   123.500,   110.113,   609.877,       6.484,
Temperature,   123.500,   111.113,   608.877,       6.483,
Temperature,   123.500,   112.113,   607.877,       6.482,
Temperature,   123.500,   113.113,   606.877,       6.481,
Temperature,   123.500,   114.113,   605.877,       6.479,
Temperature,   123.500,   115.113,   604.877,       6.478,
Temperature,   123.500,   116.113,   603.877,       6.476,
Temperature,   123.500,   117.113,   602.877,       6.474,
Temperature,   123.500,   118.113,   601.877,       6.473,
Temperature,   123.500,   119.113,   600.877,       6.471,
Temperature,   123.500,   120.113,   599.877,       6.471,
Temperature,   123.500,   121.113,   598.877,       6.471,
Temperature,   123.500,   122.113,   597.877,       6.471,
Temperature,   123.500,   123.113,   596.877,       6.471,
Temperature,   123.500,   124.113,   595.877,       6.471,
Temperature,   123.500,   125.113,   594.877,       6.471,
Temperature,   123.500,   126.113,   593.877,       6.471,
Temperature,   123.500,   127.113,   592.877,       6.471,
Temperature,   123.500,   128.113,   591.877,       6.471,
Temperature,   123.500,   129.113,   590.877,       6.471,
Temperature,   171.500,     0.344,   717.721,      22.221,
Temperature,   171.500,     1.189,   716.877,      21.359,
Temperature,   171.500,     2.189,   715.877,      20.547,
Temperature,   171.500,     3.189,   714.877,      20.324,
Temperature,   171.500,     4.189,   713.877,      19.213,
Temperature,   171.500,     5.189,   712.877,      18.580,
Temperature,   171.500,     6.189,   711.877,      17.766,
Temperature,   171.500,     7.189,   710.877,      17.060,
Temperature,   171.500,     8.189,   709.877,      16.276,
Temperature,   171.500,     9.189,   708.877,      15.498,
Temperature,   171.500,    10.189,   707.877,      14.750,
Temperature,   171.500,    11.189,   706.877,      14.000,
Temperature,   171.500,    12.189,   705.877,      13.254,
Temperature,   171.500,    13.189,   704.877,      12.552,
Temperature,   171.500,    14.189,   703.877,      11.931,
Temperature,   171.500,    15.189,   702.877,      11.422,
Temperature,   171.500,    16.189,   701.877,      11.010,
Temperature,   171.500,    17.189,   700.877,      10.651,
Temperature,   171.500,    18.189,   699.877,      10.327,
Temperature,   171.500,    19.189,   698.877,      10.028,
Temperature,   171.500,    20.189,   697.877,       9.755,
Temperature,   171.500,    21.189,   696.877,       9.509,
Temperature,   171.500,    22.189,   695.877,       9.291,
Temperature,   171.500,    23.189,   694.877,       9.098,
Temperature,   171.500,    24.189,   693.877,       8.929,
Temperature,   171.500,    25.189,   692.877,       8.780,
Temperature,   171.500,    26.189,   691.877,       8.647,
Temperature,   171.500,    27.189,   690.877,       8.529,
Temperature,   171.500,    28.189,   689.877,       8.421,
Temperature,   171.500,    29.189,   688.877,       8.323,
Temperature,   171.500,    30.189,   687.877,       8.232,
Temperature,   171.500,    31.189,   686.877,       8.147,
Temperature,   171.500,    32.189,   685.877,       8.068,
Temperature,   171.500,    33.189,   684.877,       7.994,
Temperature,   171.500,    34.189,   683.877,       7.926,
Temperature,   171.500,    35.189,   682.877,       7.862,
Temperature,   171.500,    36.189,   681.877,       7.803,
Temperature,   171.500,    37.189,   680.877,       7.754,
Temperature,   171.500,    38.189,   679.877,       7.705,
